Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Perf Week,Perf Month,Perf Quart,Perf Half,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Volatility W,Volatility M,Avg Volume,Rel Volume,Price_perf,Change_perf,Volume_perf,SCORE
AOS,A.O. Smith Corp,Industrials,Specialty Industrial Machinery,USA,10230000000.0,19.1,73.49,0.0044,1939411.0,0.014199999999999999,0.0849,0.1206,0.0381,0.09880000000000001,0.0617,21.43%,29.11%,124.05%,0.027999999999999997,0.0246,1330000.0,1.46,73.49,0.0044,1939411.0,51
ODFL,"Old Dominion Freight Line, Inc",Industrials,Trucking,USA,36220000000.0,34.84,173.2,0.0034999999999999996,2216681.0,-0.0063,0.0872,0.2723,0.1605,0.10460000000000001,-0.068,8.06%,64.08%,887.83%,0.020099999999999996,0.0287,2170000.0,1.02,173.2,0.0034999999999999996,2216681.0,50
PKG,Packaging Corp Of America,Consumer Cyclical,Packaging & Containers,USA,20020000000.0,25.95,222.55,0.0106,1699681.0,-0.0126,0.06860000000000001,0.1317,0.14859999999999998,0.0791,0.0345,72.32%,57.93%,285.97%,0.0371,0.0274,869700.0,1.95,222.55,0.0106,1699681.0,50
STT,State Street Corp,Financial,Asset Management,USA,36520000000.0,13.9,130.86,-0.0043,2127602.0,0.0378,0.004,0.1209,0.171,0.0143,0.29760000000000003,48.37%,80.37%,134.39%,0.016200000000000003,0.0208,2020000.0,1.05,130.86,-0.0043,2127602.0,50
NUE,Nucor Corp,Basic Materials,Steel,USA,40670000000.0,23.58,177.72,-0.012199999999999999,3064698.0,-0.0216,0.0784,0.1508,0.2422,0.08960000000000001,0.4008,13.44%,225.97%,402.60%,0.035699999999999996,0.0288,1570000.0,1.95,177.72,-0.012199999999999999,3064698.0,50
RF,Regions Financial Corp,Financial,Banks - Regional,USA,24990000000.0,12.41,28.5,0.0014000000000000002,19274423.0,0.0371,0.0432,0.184,0.1251,0.051699999999999996,0.1595,24.45%,60.84%,259.39%,0.0175,0.023799999999999998,14670000.0,1.31,28.5,0.0014000000000000002,19274423.0,50
PNC,PNC Financial Services Group Inc,Financial,Banks - Regional,USA,87090000000.0,13.45,223.3,-0.0052,2107109.0,0.0178,0.057999999999999996,0.2336,0.1736,0.0698,0.1045,39.41%,48.40%,160.44%,0.016200000000000003,0.0208,2200000.0,0.96,223.3,-0.0052,2107109.0,50
OXY,Occidental Petroleum Corp,Energy,Oil & Gas E&P,USA,44720000000.0,33.03,45.39,-0.0007000000000000001,11482362.0,0.029300000000000003,0.09480000000000001,0.1185,0.033,0.1038,-0.0704,-29.65%,111.02%,-28.80%,0.025,0.028900000000000002,9970000.0,1.15,45.39,-0.0007000000000000001,11482362.0,50
HIG,Hartford Insurance Group Inc.(The),Financial,Insurance - Diversified,USA,37630000000.0,10.12,135.06,0.0203,2032149.0,0.0501,-0.027200000000000002,0.1038,0.0858,-0.0199,0.19,75.20%,166.39%,248.90%,0.0178,0.0167,1460000.0,1.39,135.06,0.0203,2032149.0,50
TFC,Truist Financial Corporation,Financial,Banks - Regional,USA,65780000000.0,13.47,51.42,0.0019,12027680.0,0.0373,0.0375,0.171,0.1764,0.0449,0.0839,5.41%,0.72%,61.07%,0.0184,0.0213,8470000.0,1.42,51.42,0.0019,12027680.0,50
ROK,Rockwell Automation Inc,Industrials,Specialty Industrial Machinery,USA,47410000000.0,55.05,421.65,-0.011899999999999999,660942.0,0.0091,0.071,0.14529999999999998,0.1989,0.0837,0.5118,51.63%,61.64%,360.42%,0.0181,0.022000000000000002,868590.0,0.76,421.65,-0.011899999999999999,660942.0,50
AME,Ametek Inc,Industrials,Specialty Industrial Machinery,USA,51560000000.0,35.33,223.98,-0.0116,1294048.0,0.0147,0.0819,0.21600000000000003,0.21170000000000003,0.0909,0.22719999999999999,56.85%,92.51%,377.47%,0.0182,0.018000000000000002,1410000.0,0.92,223.98,-0.0116,1294048.0,50
EXE,Expand Energy Corp,Energy,Oil & Gas E&P,USA,26770000000.0,31.95,112.41,0.022799999999999997,3273704.0,0.026699999999999998,0.0034999999999999996,0.1195,0.0828,0.018600000000000002,0.1061,26.70%,-,-,0.0361,0.0316,3320000.0,0.99,112.41,0.022799999999999997,3273704.0,50
EIX,Edison International,Utilities,Utilities - Regulated Electric,USA,23960000000.0,8.15,62.28,0.0018,4506950.0,0.0248,0.032,0.1244,0.1949,0.0377,0.1161,-7.77%,4.85%,4.27%,0.0187,0.022000000000000002,3080000.0,1.46,62.28,0.0018,4506950.0,50
COR,Cencora Inc,Healthcare,Medical Distribution,USA,69880000000.0,45.17,359.22,0.0202,1387537.0,0.016200000000000003,0.0564,0.0782,0.2557,0.0636,0.4035,119.76%,236.13%,294.75%,0.0225,0.0223,1420000.0,0.98,359.22,0.0202,1387537.0,49
OKE,Oneok Inc,Energy,Oil & Gas Midstream,USA,49830000000.0,14.56,79.19,0.008,5506586.0,0.015300000000000001,0.0727,0.1784,-0.0356,0.0774,-0.21109999999999998,14.70%,87.52%,215.50%,0.0292,0.0276,4300000.0,1.28,79.19,0.008,5506586.0,49
IBKR,Interactive Brokers Group Inc,Financial,Capital Markets,USA,33350000000.0,33.87,74.88,-0.0103,3412786.0,-0.0348,0.152,0.08220000000000001,0.1422,0.16440000000000002,0.4178,280.83%,343.73%,803.26%,0.0331,0.0323,4320000.0,0.79,74.88,-0.0103,3412786.0,49
DD,DuPont de Nemours Inc,Basic Materials,Specialty Chemicals,USA,18400000000.0,,43.92,-0.0152,4491055.0,-0.005,0.0796,0.2781,0.46049999999999996,0.0925,0.373,42.81%,29.08%,-,0.0212,0.0232,6020000.0,0.75,43.92,-0.0152,4491055.0,49
STE,Steris Plc,Healthcare,Medical Devices,Ireland,25770000000.0,37.38,262.6,0.0037,1018463.0,0.011899999999999999,0.0279,0.109,0.1594,0.0358,0.19210000000000002,28.10%,37.91%,277.52%,0.0155,0.0218,611220.0,1.67,262.6,0.0037,1018463.0,49
USB,U.S. Bancorp,Financial,Banks - Regional,USA,87220000000.0,12.16,56.11,-0.0039000000000000003,9826744.0,0.0115,0.0331,0.203,0.248,0.051500000000000004,0.1773,14.16%,22.62%,42.52%,0.0161,0.0192,9310000.0,1.06,56.11,-0.0039000000000000003,9826744.0,48
WMT,Walmart Inc,Consumer Defensive,Discount Stores,USA,949570000000.0,41.79,119.14,0.0147,22215386.0,0.012,0.0645,0.1628,0.21600000000000003,0.0694,0.22190000000000001,151.10%,144.47%,470.14%,0.0165,0.020499999999999997,28310000.0,0.78,119.14,0.0147,22215386.0,48
CSCO,"Cisco Systems, Inc",Technology,Communication Equipment,USA,309450000000.0,29.53,78.32,-0.0014000000000000002,26458381.0,0.05,0.0118,0.098,0.15039999999999998,0.0167,0.3152,63.23%,73.93%,235.13%,0.0197,0.0174,21180000.0,1.25,78.32,-0.0014000000000000002,26458381.0,47
EL,"Estee Lauder Cos., Inc",Consumer Defensive,Household & Personal Products,USA,41540000000.0,,115.28,0.0006,2851268.0,-0.020499999999999997,0.0892,0.1841,0.2351,0.1008,0.4011,-57.92%,-53.89%,34.53%,0.021,0.0279,3550000.0,0.8,115.28,0.0006,2851268.0,47
NEE,NextEra Energy Inc,Utilities,Utilities - Regulated Electric,USA,183060000000.0,26.63,87.9,-0.0032,10205296.0,0.0364,0.0915,0.0751,0.237,0.0949,0.23989999999999997,14.77%,1.19%,229.83%,0.0278,0.020499999999999997,9570000.0,1.07,87.9,-0.0032,10205296.0,47
VTRS,Viatris Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,15080000000.0,,13.09,0.0015,10287237.0,-0.0091,0.043899999999999995,0.2746,0.49770000000000003,0.051399999999999994,0.1553,12.46%,-24.03%,-75.35%,0.0182,0.024300000000000002,8800000.0,1.17,13.09,0.0015,10287237.0,47
GL,Globe Life Inc,Financial,Insurance - Life,USA,11160000000.0,10.16,140.22,0.0017000000000000001,1279163.0,0.0273,-0.0088,0.0645,-0.0018,0.0026,0.14980000000000002,16.13%,49.97%,164.07%,0.0159,0.0195,506510.0,2.53,140.22,0.0017000000000000001,1279163.0,47
LOW,"Lowe's Cos., Inc",Consumer Cyclical,Home Improvement Retail,USA,149810000000.0,22.14,267.06,0.0016,3199361.0,-0.0349,0.09820000000000001,0.1198,0.1945,0.1074,0.0204,29.57%,53.39%,278.81%,0.0184,0.0248,3040000.0,1.05,267.06,0.0016,3199361.0,47
ED,"Consolidated Edison, Inc",Utilities,Utilities - Regulated Electric,USA,38490000000.0,18.63,106.63,0.0063,1873898.0,0.026600000000000002,0.0675,0.0993,0.0302,0.0736,0.1519,12.90%,50.95%,56.88%,0.0152,0.0181,2150000.0,0.87,106.63,0.0063,1873898.0,47
ROL,"Rollins, Inc",Consumer Cyclical,Personal Services,USA,30700000000.0,59.49,63.34,0.0049,2310559.0,0.0068000000000000005,0.0482,0.17579999999999998,0.106,0.0553,0.2993,74.30%,70.88%,453.38%,0.0146,0.0165,2660000.0,0.87,63.34,0.0049,2310559.0,46
YUM,Yum Brands Inc,Consumer Cyclical,Restaurants,USA,43180000000.0,30.28,155.5,0.0001,2654925.0,0.0165,0.0218,0.11720000000000001,0.0787,0.0279,0.20379999999999998,20.36%,47.73%,213.51%,0.0197,0.0189,2180000.0,1.22,155.5,0.0001,2654925.0,46
HST,Host Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,12740000000.0,17.46,18.53,-0.006999999999999999,17358755.0,-0.0091,0.0215,0.14550000000000002,0.1885,0.0451,0.12619999999999998,4.24%,38.72%,41.13%,0.0178,0.0218,8180000.0,2.12,18.53,-0.006999999999999999,17358755.0,46
LIN,Linde Plc,Basic Materials,Specialty Chemicals,United Kingdom,213380000000.0,30.6,456.97,0.0043,2816719.0,0.012,0.0668,0.057800000000000004,-0.0070999999999999995,0.0717,0.0425,40.02%,80.53%,-,0.0116,0.0148,2830000.0,1.0,456.97,0.0043,2816719.0,46
TT,Trane Technologies plc,Industrials,Building Products & Equipment,Ireland,93260000000.0,32.4,420.58,-0.0129,3313120.0,0.08900000000000001,0.0737,-0.0161,-0.039900000000000005,0.0806,0.15539999999999998,141.39%,178.68%,974.40%,0.036000000000000004,0.028999999999999998,1510000.0,2.19,420.58,-0.0129,3313120.0,46
ICE,Intercontinental Exchange Inc,Financial,Financial Data & Stock Exchanges,USA,99090000000.0,31.64,173.78,-0.0075,3306115.0,0.0049,0.06509999999999999,0.15380000000000002,-0.059800000000000006,0.073,0.10529999999999999,63.19%,54.53%,245.79%,0.0165,0.0204,3370000.0,0.98,173.78,-0.0075,3306115.0,45
PLD,Prologis Inc,Real Estate,REIT - Industrial,USA,124150000000.0,36.71,130.56,0.0012,4835940.0,0.0268,0.012,0.0574,0.2227,0.0227,0.0956,3.87%,27.13%,238.33%,0.021,0.021099999999999997,3520000.0,1.37,130.56,0.0012,4835940.0,45
WAB,Westinghouse Air Brake Technologies Corp,Industrials,Railroads,USA,39340000000.0,33.45,230.14,-0.010700000000000001,563981.0,0.0001,0.0621,0.1419,0.19829999999999998,0.0782,0.1128,121.91%,190.84%,258.53%,0.0173,0.0187,798250.0,0.71,230.14,-0.010700000000000001,563981.0,45
REG,Regency Centers Corporation,Real Estate,REIT - Retail,USA,13330000000.0,33.34,72.87,0.0124,1261839.0,0.024399999999999998,0.0471,0.0508,0.0206,0.0556,0.0216,10.51%,52.77%,4.20%,0.020499999999999997,0.018500000000000003,1250000.0,1.01,72.87,0.0124,1261839.0,45
PEG,Public Service Enterprise Group Inc,Utilities,Utilities - Regulated Electric,USA,41110000000.0,19.79,82.36,0.0044,4723050.0,0.0521,0.0179,0.0258,-0.0827,0.025699999999999997,0.008100000000000001,35.35%,40.74%,106.57%,0.0202,0.019299999999999998,2940000.0,1.61,82.36,0.0044,4723050.0,45
PFE,Pfizer Inc,Healthcare,Drug Manufacturers - General,USA,150330000000.0,15.41,26.44,0.013000000000000001,51599439.0,0.0308,0.057999999999999996,0.0885,0.1353,0.061799999999999994,-0.0068000000000000005,-41.34%,-29.08%,-9.15%,0.0218,0.019799999999999998,64959999.99999999,0.79,26.44,0.013000000000000001,51599439.0,45
CTVA,Corteva Inc,Basic Materials,Agricultural Inputs,USA,49190000000.0,31.08,72.8,-0.0141,3703557.0,0.015300000000000001,0.0806,0.1519,0.009300000000000001,0.0861,0.12,15.32%,76.27%,-,0.0139,0.020099999999999996,3810000.0,0.97,72.8,-0.0141,3703557.0,45
CB,Chubb Limited,Financial,Insurance - Property & Casualty,Switzerland,121830000000.0,12.92,309.56,0.0111,1844458.0,0.0287,-0.0146,0.11349999999999999,0.1636,-0.008199999999999999,0.1223,34.73%,102.74%,181.32%,0.016,0.0165,1680000.0,1.1,309.56,0.0111,1844458.0,45
AMCR,Amcor Plc,Consumer Cyclical,Packaging & Containers,Switzerland,20430000000.0,25.86,44.25,0.008199999999999999,6783036.0,-0.0007000000000000001,0.0548,0.1063,-0.0535,0.061200000000000004,-0.09230000000000001,-24.87%,-19.33%,-,0.0206,0.0262,4920000.0,1.38,44.25,0.008199999999999999,6783036.0,45
KEY,Keycorp,Financial,Banks - Regional,USA,23370000000.0,14.13,21.52,-0.0051,13710643.0,0.0199,0.0381,0.2368,0.2009,0.0426,0.21789999999999998,17.40%,21.03%,90.11%,0.0165,0.0229,16520000.0,0.83,21.52,-0.0051,13710643.0,45
SCHW,Charles Schwab Corp,Financial,Capital Markets,USA,184660000000.0,22.31,103.92,0.0043,11335562.0,0.017,0.0335,0.0984,0.0633,0.0401,0.2664,31.20%,82.06%,302.32%,0.0163,0.0209,8660000.0,1.31,103.92,0.0043,11335562.0,44
CME,CME Group Inc,Financial,Financial Data & Stock Exchanges,USA,104230000000.0,28.02,289.06,-0.0027,1448306.0,0.022400000000000003,0.048,0.10529999999999999,0.0387,0.058499999999999996,0.2433,75.14%,71.53%,307.00%,0.013999999999999999,0.0197,1900000.0,0.76,289.06,-0.0027,1448306.0,44
BDX,Becton Dickinson & Co,Healthcare,Medical Instruments & Supplies,USA,57970000000.0,34.91,203.48,0.011899999999999999,2767387.0,0.0084,0.0401,0.121,0.14150000000000001,0.048499999999999995,-0.1759,-17.55%,-19.80%,44.18%,0.0218,0.023399999999999997,2190000.0,1.26,203.48,0.011899999999999999,2767387.0,44
BALL,Ball Corp,Consumer Cyclical,Packaging & Containers,USA,15240000000.0,21.28,56.87,0.0053,2164762.0,-0.0085,0.0682,0.1902,-0.0068000000000000005,0.0736,0.0278,0.41%,-36.71%,65.42%,0.0167,0.020099999999999996,2680000.0,0.81,56.87,0.0053,2164762.0,44
MO,Altria Group Inc,Consumer Defensive,Tobacco,USA,104060000000.0,15.06,61.99,0.0373,13245541.0,0.0013,0.073,0.0003,0.0008,0.0751,0.1772,37.97%,47.74%,6.37%,0.0291,0.0217,9910000.0,1.34,61.99,0.0373,13245541.0,44
UNP,Union Pacific Corp,Industrials,Railroads,USA,139450000000.0,19.63,235.1,0.006500000000000001,3841166.0,0.023700000000000002,0.0088,0.0866,0.0592,0.0163,-0.0579,17.48%,13.87%,235.91%,0.024399999999999998,0.0219,3110000.0,1.24,235.1,0.006500000000000001,3841166.0,43
HLT,Hilton Worldwide Holdings Inc,Consumer Cyclical,Lodging,USA,69380000000.0,43.26,298.51,-0.0026,1945842.0,0.0013,0.0278,0.1464,0.11349999999999999,0.0392,0.17559999999999998,109.82%,183.97%,696.36%,0.0175,0.0194,1690000.0,1.15,298.51,-0.0026,1945842.0,43
AFL,Aflac Inc,Financial,Insurance - Life,USA,58150000000.0,14.46,110.95,0.004,3669884.0,0.036000000000000004,0.0014000000000000002,0.049699999999999994,0.1166,0.0062,0.030899999999999997,51.80%,138.24%,287.46%,0.0139,0.015700000000000002,2350000.0,1.56,110.95,0.004,3669884.0,43
CBRE,CBRE Group Inc,Real Estate,Real Estate Services,USA,50690000000.0,42.07,170.33,-0.0075,1423550.0,0.006500000000000001,0.043,0.11539999999999999,0.09369999999999999,0.0593,0.2026,105.09%,161.56%,492.45%,0.0171,0.021400000000000002,1350000.0,1.05,170.33,-0.0075,1423550.0,43
LH,Labcorp Holdings Inc,Healthcare,Diagnostics & Research,USA,22510000000.0,26.67,271.52,0.0063,712416.0,0.0182,0.0729,0.0942,0.044000000000000004,0.0823,0.10279999999999999,24.58%,40.20%,179.80%,0.0163,0.023399999999999997,830490.0,0.86,271.52,0.0063,712416.0,43
MSCI,MSCI Inc,Financial,Financial Data & Stock Exchanges,USA,45780000000.0,38.84,609.22,0.0016,569411.0,0.033,0.0463,0.07339999999999999,0.08529999999999999,0.061900000000000004,0.0273,19.77%,50.99%,809.42%,0.0338,0.0248,586190.0,0.97,609.22,0.0016,569411.0,42
WY,Weyerhaeuser Co,Real Estate,REIT - Specialty,USA,18580000000.0,57.58,25.78,-0.0058,10094112.0,-0.0334,0.0746,0.1112,0.0291,0.0882,-0.1559,-18.81%,-16.61%,9.89%,0.027000000000000003,0.0294,7310000.0,1.38,25.78,-0.0058,10094112.0,42
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,Ireland,73000000000.0,23.42,119.26,-0.0085,6034411.0,0.0499,-0.0139,0.052199999999999996,0.1358,-0.0040999999999999995,0.5635,75.12%,131.75%,318.17%,0.0206,0.0213,5450000.0,1.11,119.26,-0.0085,6034411.0,42
NI,NiSource Inc,Utilities,Utilities - Regulated Gas,USA,21130000000.0,23.39,44.29,-0.008100000000000001,4945136.0,0.0203,0.0533,0.0431,0.0433,0.060599999999999994,0.20879999999999999,60.59%,100.32%,118.39%,0.0158,0.0176,3640000.0,1.36,44.29,-0.008100000000000001,4945136.0,42
ACGL,Arch Capital Group Ltd,Financial,Insurance - Diversified,Bermuda,34830000000.0,8.99,96.04,0.0033,2216187.0,0.0331,-0.0064,0.11869999999999999,0.11599999999999999,0.0013,0.023700000000000002,55.86%,202.66%,363.94%,0.0158,0.0191,2250000.0,0.99,96.04,0.0033,2216187.0,42
O,Realty Income Corp,Real Estate,REIT - Retail,USA,56260000000.0,57.17,61.16,0.0063,7304143.0,0.0069,0.0724,0.048,0.08960000000000001,0.085,0.1313,-7.59%,6.37%,18.85%,0.0146,0.016200000000000003,6450000.0,1.13,61.16,0.0063,7304143.0,41
FE,Firstenergy Corp,Utilities,Utilities - Regulated Electric,USA,27350000000.0,20.56,47.34,0.0002,5063699.0,0.0168,0.0529,0.0336,0.1084,0.0574,0.19329999999999997,15.46%,48.59%,46.65%,0.016200000000000003,0.0163,4480000.0,1.13,47.34,0.0002,5063699.0,41
HCA,HCA Healthcare Inc,Healthcare,Medical Care Facilities,USA,111420000000.0,17.2,488.27,0.011899999999999999,954551.0,0.0369,0.0317,0.0424,0.37929999999999997,0.045899999999999996,0.4904,92.51%,189.89%,641.83%,0.0345,0.024900000000000002,1250000.0,0.76,488.27,0.011899999999999999,954551.0,40
F,Ford Motor Co,Consumer Cyclical,Auto Manufacturers,USA,55310000000.0,11.9,13.88,-0.0086,66996343.0,0.0236,0.049100000000000005,0.0483,0.25379999999999997,0.0579,0.38130000000000003,17.53%,33.15%,27.83%,0.02,0.0213,58680000.0,1.14,13.88,-0.0086,66996343.0,40
ECL,"Ecolab, Inc",Basic Materials,Specialty Chemicals,USA,79870000000.0,40.56,281.99,-0.003,1293781.0,0.0003,0.0662,0.09519999999999999,0.07730000000000001,0.0742,0.142,85.03%,33.48%,168.59%,0.0171,0.0176,1350000.0,0.96,281.99,-0.003,1293781.0,40
CNP,Centerpoint Energy Inc,Utilities,Utilities - Regulated Electric,USA,25910000000.0,25.06,39.69,0.0025,5025466.0,0.0235,0.027999999999999997,0.019,0.022400000000000003,0.0352,0.2288,32.12%,83.16%,123.23%,0.015,0.016,4700000.0,1.07,39.69,0.0025,5025466.0,40
EQIX,Equinix Inc,Real Estate,REIT - Specialty,USA,80600000000.0,75.16,820.93,-0.0062,650158.0,0.0375,0.0665,0.0291,0.0455,0.07150000000000001,-0.09609999999999999,14.05%,13.52%,176.36%,0.0215,0.0229,564110.0,1.15,820.93,-0.0062,650158.0,40
EMR,Emerson Electric Co,Industrials,Specialty Industrial Machinery,USA,82560000000.0,36.32,146.96,-0.024900000000000002,4716954.0,-0.0049,0.0863,0.07719999999999999,0.01,0.1073,0.1406,64.98%,78.18%,240.42%,0.0217,0.0236,2700000.0,1.74,146.96,-0.024900000000000002,4716954.0,40
VRTX,"Vertex Pharmaceuticals, Inc",Healthcare,Biotechnology,USA,119220000000.0,33.12,469.9,-0.012199999999999999,1190465.0,0.0032,0.0356,0.1263,0.0285,0.0365,0.0643,49.04%,94.73%,396.15%,0.0227,0.026600000000000002,1430000.0,0.83,469.9,-0.012199999999999999,1190465.0,40
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,57840000000.0,39.23,143.56,-0.0036,1869832.0,0.0143,0.1081,0.0403,0.1617,0.1125,0.1752,31.89%,99.17%,79.38%,0.0227,0.0285,2370000.0,0.79,143.56,-0.0036,1869832.0,40
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,136490000000.00002,35.14,351.42,-0.0083,4261138.0,0.061,0.09519999999999999,-0.09369999999999999,-0.0866,0.1033,0.1065,120.82%,188.47%,624.43%,0.0276,0.0253,3000000.0,1.42,351.42,-0.0083,4261138.0,39
CSX,CSX Corp,Industrials,Railroads,USA,70310000000.0,24.47,37.76,-0.0029,11117491.0,0.030600000000000002,0.0368,0.0697,0.0625,0.0417,0.1449,21.61%,28.90%,405.26%,0.0194,0.0197,13310000.0,0.84,37.76,-0.0029,11117491.0,39
GNRC,Generac Holdings Inc,Industrials,Specialty Industrial Machinery,USA,9860000000.0,31.98,168.04,-0.0116,1183347.0,-0.0287,0.2189,-0.0709,-0.1369,0.2322,0.13449999999999998,51.10%,-37.54%,449.69%,0.0455,0.0401,1100000.0,1.07,168.04,-0.0116,1183347.0,39
SHW,Sherwin-Williams Co,Basic Materials,Specialty Chemicals,USA,87910000000.0,34.55,354.64,0.0002,2222221.0,0.0176,0.0873,0.0258,0.0718,0.09449999999999999,-0.016,43.53%,44.89%,325.55%,0.0191,0.0242,1800000.0,1.23,354.64,0.0002,2222221.0,39
WSM,"Williams-Sonoma, Inc",Consumer Cyclical,Specialty Retail,USA,24430000000.0,22.5,204.65,-0.0049,1050210.0,0.0007000000000000001,0.1282,0.046900000000000004,0.0941,0.1459,-0.0556,229.02%,208.77%,682.75%,0.028900000000000002,0.0374,1190000.0,0.88,204.65,-0.0049,1050210.0,38
DUK,Duke Energy Corp,Utilities,Utilities - Regulated Electric,USA,94370000000.0,19.08,121.35,0.0038,5603156.0,0.0334,0.031200000000000002,-0.023700000000000002,-0.0024,0.0353,0.09699999999999999,19.65%,30.61%,68.12%,0.013600000000000001,0.014199999999999999,3560000.0,1.58,121.35,0.0038,5603156.0,38
AES,AES Corp,Utilities,Utilities - Diversified,USA,10430000000.0,8.92,14.65,-0.0259,12058232.0,0.0281,0.0103,0.0195,0.11410000000000001,0.0216,0.3139,-45.76%,-44.15%,59.76%,0.037200000000000004,0.0318,8160000.0,1.48,14.65,-0.0259,12058232.0,38
ITW,"Illinois Tool Works, Inc",Industrials,Specialty Industrial Machinery,USA,75790000000.0,25.35,261.26,-0.0060999999999999995,1438389.0,0.0116,0.0416,0.0795,0.0207,0.060700000000000004,0.019,14.40%,29.13%,217.99%,0.0148,0.018500000000000003,1200000.0,1.2,261.26,-0.0060999999999999995,1438389.0,38
META,Meta Platforms Inc,Communication Services,Internet Content & Information,USA,1812870000000.0,30.5,716.5,-0.029500000000000002,23744573.0,0.0876,0.0759,-0.046799999999999994,-0.0736,0.0855,0.0591,406.36%,157.72%,631.57%,0.0254,0.024399999999999998,19970000.0,1.19,716.5,-0.029500000000000002,23744573.0,37
STLD,Steel Dynamics Inc,Basic Materials,Steel,USA,26220000000.0,22.45,179.57,-0.0132,1392726.0,-0.0097,0.0499,0.09849999999999999,0.4077,0.059699999999999996,0.39020000000000005,62.64%,367.14%,1008.46%,0.04019999999999999,0.031,1260000.0,1.1,179.57,-0.0132,1392726.0,37
L,Loews Corp,Financial,Insurance - Property & Casualty,USA,21820000000.0,15.32,105.57,0.0085,682194.0,0.0364,-0.0058,0.0794,0.166,0.0025,0.2273,74.24%,125.91%,201.63%,0.014199999999999999,0.014499999999999999,787750.0,0.87,105.57,0.0085,682194.0,37
ETR,Entergy Corp,Utilities,Utilities - Regulated Electric,USA,42820000000.0,23.66,95.89,-0.0015,2769748.0,0.028999999999999998,0.027000000000000003,0.0045000000000000005,0.0604,0.0374,0.2101,78.40%,102.41%,179.03%,0.0204,0.0194,2570000.0,1.08,95.89,-0.0015,2769748.0,37
AMGN,AMGEN Inc,Healthcare,Drug Manufacturers - General,USA,184100000000.0,26.43,341.88,-0.0031,2522788.0,-0.0083,0.0401,0.17170000000000002,0.1585,0.044500000000000005,0.2137,33.27%,32.98%,119.04%,0.0241,0.024900000000000002,2900000.0,0.87,341.88,-0.0031,2522788.0,36
MCK,Mckesson Corporation,Healthcare,Medical Distribution,USA,102590000000.0,25.88,831.21,0.0108,699094.0,0.0134,0.004699999999999999,0.0292,0.1985,0.013300000000000001,0.37799999999999995,121.04%,353.84%,388.43%,0.023399999999999997,0.022400000000000003,707600.0,0.99,831.21,0.0108,699094.0,36
Q,Qnity Electronics Inc,Technology,Semiconductor Equipment & Materials,USA,20150000000.0,,96.18,-0.0373,2547984.0,0.0007000000000000001,0.1449,0.022799999999999997,,0.17800000000000002,,-,-,-,0.043899999999999995,0.049,2600000.0,0.98,96.18,-0.0373,2547984.0,36
SBUX,Starbucks Corp,Consumer Cyclical,Restaurants,USA,104760000000.0,76.61,91.95,-0.0206,10747970.0,-0.0581,0.0786,0.0924,0.0313,0.0919,-0.1532,-14.05%,-11.12%,55.40%,0.0421,0.0315,10550000.0,1.02,91.95,-0.0206,10747970.0,35
IR,Ingersoll-Rand Inc,Industrials,Specialty Industrial Machinery,USA,34020000000.000004,63.86,86.09,-0.0313,3674345.0,-0.0128,0.0675,0.0802,0.0173,0.0867,-0.055999999999999994,53.87%,93.42%,-,0.024300000000000002,0.0273,2960000.0,1.24,86.09,-0.0313,3674345.0,35
AEP,American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,63970000000.0,17.52,119.78,0.004699999999999999,3640983.0,0.027000000000000003,0.0326,-0.0191,0.058600000000000006,0.0387,0.2216,29.70%,45.02%,104.64%,0.0174,0.0173,3420000.0,1.06,119.78,0.004699999999999999,3640983.0,35
ANET,Arista Networks Inc,Technology,Computer Hardware,USA,178490000000.0,53.94,141.74,-0.0433,6364003.0,0.039599999999999996,0.0702,-0.1252,0.1503,0.0817,0.3144,366.48%,637.05%,3425.32%,0.0444,0.0407,7870000.0,0.81,141.74,-0.0433,6364003.0,35
IBM,International Business Machines Corp,Technology,Information Technology Services,USA,286680000000.0,27.51,306.7,-0.008199999999999999,5940669.0,0.048799999999999996,0.0154,-0.0049,0.2115,0.0354,0.34149999999999997,117.89%,170.78%,162.12%,0.024700000000000003,0.0269,4260000.0,1.4,306.7,-0.008199999999999999,5940669.0,35
EVRG,Evergy Inc,Utilities,Utilities - Regulated Electric,USA,17660000000.0,21.06,76.73,0.004699999999999999,3549704.0,0.0137,0.0482,-0.0027,0.08380000000000001,0.058499999999999996,0.21760000000000002,23.90%,41.41%,84.18%,0.0138,0.0158,2089999.9999999998,1.7,76.73,0.004699999999999999,3549704.0,34
WEC,WEC Energy Group Inc,Utilities,Utilities - Regulated Electric,USA,36000000000.0,20.92,110.67,0.0024,3270210.0,0.0144,0.0432,-0.0341,0.0146,0.049400000000000006,0.12890000000000001,19.33%,23.74%,106.40%,0.014199999999999999,0.0152,2170000.0,1.51,110.67,0.0024,3270210.0,34
